GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),GPS Altitude(ft),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Speed (OBD)(mph),Engine RPM(rpm),Engine Coolant Temperature(°C)
Sat Apr 13 15:18:06 CDT 2019,18:06.3,-88.14951176,41.81751933,18.210098,11,195,200.7,0.21068975,-0.095768064,9.710882,0.001641247,639.7637844,0.001641247,0.889896214,42.87461346,1266,-
Sat Apr 13 15:18:07 CDT 2019,18:07.3,-88.14958643,41.81737509,18.53039,11,198,200.9,0.076614454,0.05746084,10.055647,0.027850976,649.6063042,0.027850976,0.925040424,42.25324225,1199,-
Sat Apr 13 15:18:08 CDT 2019,18:08.3,-88.14965265,41.81720212,18.160044,10,197,198.7,0.05746084,0,9.653421,0.003056288,646.3254642,0.066136539,0.946517467,41.63187104,1187,-
Sat Apr 13 15:18:09 CDT 2019,18:09.3,-88.1497105,41.81704767,18.354359,10,199,197.7,0.15322891,-0.019153614,10.036493,0.04220909,652.8871441,0.042209089,0.923087955,41.01049984,1165,-
Sat Apr 13 15:18:10 CDT 2019,18:10.3,-88.1497768,41.81691835,17.552563,11,204,198.3,0.30645782,-0.2681506,9.519346,-0.03046941,669.2913437,-0.03046941,0.87037164,39.76775742,1175,-
Sat Apr 13 15:18:11 CDT 2019,18:11.3,-88.14984277,41.81675223,17.260073,11,204,197.2,0.59376204,-0.21068975,9.32781,-0.027986467,669.2913437,-0.027986467,0.850847065,39.14638621,1159,-
Sat Apr 13 15:18:12 CDT 2019,18:12.3,-88.14989179,41.8166294,16.742178,11,203,198.5,0.21068975,0.095768064,9.844957,0.022840679,666.0105038,0.022840679,0.90356338,39.76775742,1199,-
Sat Apr 13 15:18:13 CDT 2019,18:13.3,-88.14995742,41.81647585,17.180002,11,204,198.8,0.076614454,0,9.442732,-0.010508537,669.2913437,-0.010508537,0.87037164,39.76775742,1181,-
Sat Apr 13 15:18:14 CDT 2019,18:14.3,-88.15001713,41.81633355,17.02019,11,205,199,0.21068975,-0.019153614,9.672575,0.012556858,672.5721836,0.012556858,0.885991275,40.38912863,1194,-
Sat Apr 13 15:18:15 CDT 2019,18:15.3,-88.15008139,41.81619213,16.770298,11,203,198.9,0.038307227,-0.2681506,9.902418,0.028798282,666.0105038,0.028798282,0.909420788,40.38912863,1157,-
Sat Apr 13 15:18:16 CDT 2019,18:16.3,-88.15015214,41.81603864,16.952835,11,203,198.9,-0.11492168,-0.4213795,9.634268,0.002095103,666.0105038,0.002095103,0.882086396,40.38912863,1168,-
Sat Apr 13 15:18:17 CDT 2019,18:17.3,-88.15020207,41.81589242,17.240742,11,201,198.7,0.17238252,-0.36391866,9.691729,0.007796109,659.4488239,0.007796109,0.887943745,40.38912863,1178,-
Sat Apr 13 15:18:18 CDT 2019,18:18.3,-88.15026257,41.8157327,18.080044,11,202,198.7,-0.076614454,-0.038307227,9.595961,0.012666464,662.7296638,0.012666464,0.878181458,40.38912863,1274,-
Sat Apr 13 15:18:19 CDT 2019,18:19.3,-88.15032766,41.81557725,17.510012,11,201,198.8,-0.019153614,-0.019153614,10.170568,0.055758774,659.4488239,0.055758774,0.93675518,41.01049984,1221,-
Sat Apr 13 15:18:20 CDT 2019,18:20.3,-88.1503782,41.8154453,17.36,11,202,198.2,0.05746084,0.05746084,9.787497,0.016740382,662.7296638,0.016740382,0.897706032,41.63187104,1651,-
Sat Apr 13 15:18:21 CDT 2019,18:21.3,-88.15045168,41.81526468,18.28079,11,201,198,0.24899697,0.2873042,9.615114,0.05375368,659.4488239,0.053753681,0.880133927,42.87461346,1536,-
Sat Apr 13 15:18:22 CDT 2019,18:22.3,-88.15052428,41.81510529,18.050222,11,201,197.4,0.63206923,0.11492168,9.576807,-0.006203294,659.4488239,-0.006203294,0.876229048,43.49598467,1551,-
Sat Apr 13 15:18:23 CDT 2019,18:23.3,-88.15058365,41.81496916,18.060333,11,200,196.5,0.5363012,-0.11492168,9.921572,0.031917393,656.167984,0.031917393,0.911373258,44.11735588,1642,-
Sat Apr 13 15:18:24 CDT 2019,18:24.3,-88.15064902,41.81479105,18.550043,11,200,195.8,-0.17238252,-0.22984336,9.959879,0.034700453,656.167984,0.034700453,0.915278137,43.49598467,1331,-
Sat Apr 13 15:18:25 CDT 2019,18:25.3,-88.15070938,41.81463333,18.51,10,201,194.9,0.076614454,-0.15322891,9.959879,0.024748027,659.4488239,0.024748027,0.915278137,43.49598467,1293,-
Sat Apr 13 15:18:26 CDT 2019,18:26.3,-88.15077161,41.81447604,18.460043,11,203,194.9,-0.15322891,-0.30645782,9.787497,0.017317176,666.0105038,0.017317176,0.897706032,42.87461346,1221,-
Sat Apr 13 15:18:27 CDT 2019,18:27.3,-88.15081876,41.81430549,18.36353,11,203,191.8,-0.076614454,-0.076614454,9.423578,-0.02032715,666.0105038,-0.020327151,0.860609353,42.25324225,1223,-
Sat Apr 13 15:18:28 CDT 2019,18:28.3,-88.15085973,41.81415418,17.970901,11,203,188.8,0.30645782,-0.2873042,10.28549,0.06834394,666.0105038,0.068343937,0.887943745,41.01049984,1159,-
Sat Apr 13 15:18:29 CDT 2019,18:29.3,-88.15087258,41.81397331,18.050276,11,203,185.4,0.36391866,-0.1340753,9.672575,0.024736717,666.0105038,0.024736717,0.885991275,40.38912863,1175,-
Sat Apr 13 15:18:30 CDT 2019,18:30.3,-88.15091212,41.81382053,17.780405,11,203,184.4,0.17238252,-0.2873042,10.304645,0.06997758,666.0105038,0.069977582,0.950422466,39.14638621,1110,-
Sat Apr 13 15:18:31 CDT 2019,18:31.3,-88.1509227,41.81368183,16.950357,11,203,182.5,0.40222588,-0.15322891,9.672575,0.004064858,666.0105038,0.004064858,0.884038866,37.90364379,1163,-
Sat Apr 13 15:18:32 CDT 2019,18:32.3,-88.15093534,41.8135283,17.080074,11,202,184.2,0.22984336,-0.019153614,9.730036,0.011127293,662.7296638,0.011127293,0.891848683,37.28227258,1360,-
Sat Apr 13 15:18:33 CDT 2019,18:33.3,-88.15096429,41.81338201,17.170841,11,202,185.7,0.1340753,-0.05746084,9.615114,0.026225694,662.7296638,0.026225694,0.90356338,36.66090137,1313,-
Sat Apr 13 15:18:34 CDT 2019,18:34.3,-88.1509801,41.81323857,16.650106,11,202,185,0.17238252,0.36391866,9.519346,-0.009760559,662.7296638,-0.009760559,0.87037164,35.41815895,1256,-
Sat Apr 13 15:18:35 CDT 2019,18:35.3,-88.15099277,41.81307847,15.460116,11,201,184.5,0.24899697,-0.24899697,9.634268,0.001742125,659.4488239,0.001742125,0.882086396,33.55404532,1209,-
Sat Apr 13 15:18:36 CDT 2019,18:36.3,-88.15100296,41.81296867,15.110119,11,202,184.3,-0.21068975,-0.2873042,9.883265,0.024289383,662.7296638,0.024289383,0.907468319,31.06856048,1124,-
Sat Apr 13 15:18:37 CDT 2019,18:37.3,-88.1510241,41.81284298,13.6800585,11,202,186.4,0.05746084,-1.0726024,9.615114,0.003116506,662.7296638,0.003116505,0.880133927,27.96170443,1173,-
Sat Apr 13 15:18:38 CDT 2019,18:38.3,-88.15103157,41.81271754,13.360303,12,202,185.4,0.019153614,-0.93852705,9.730036,0.015453935,662.7296638,0.015453935,0.891848683,24.23347718,1207,-
Sat Apr 13 15:18:39 CDT 2019,18:39.3,-88.15103672,41.81264035,11.240284,12,201,183.1,0.24899697,-1.4556746,9.634268,0.012557507,659.4488239,0.012557507,0.882086396,19.88387871,993,-
Sat Apr 13 15:18:40 CDT 2019,18:40.3,-88.15104346,41.81254857,9.85,12,201,183.4,0.59376204,-1.0151415,9.653421,0.021739649,659.4488239,0.021739649,0.884038866,15.53428024,811,-
Sat Apr 13 15:18:41 CDT 2019,18:41.3,-88.15105893,41.81248548,8.630834,12,203,184.4,0.8619126,-0.5363012,9.844957,0.027884305,666.0105038,0.027884305,0.90356338,11.80605298,864,-
Sat Apr 13 15:18:42 CDT 2019,18:42.3,-88.15105598,41.81241757,6.9207225,12,203,184.9,0.34476504,-0.59376204,9.672575,0.007472217,666.0105038,0.007472217,0.885991275,8.699196935,785,-
Sat Apr 13 15:18:43 CDT 2019,18:43.3,-88.15107472,41.81237445,5.28,12,203,187.1,0.47884035,-0.6703765,9.768343,0.018288493,666.0105038,0.018288493,0.895753562,4.970969677,711,-
Sat Apr 13 15:18:44 CDT 2019,18:44.3,-88.15107935,41.81235335,3.4128728,11,203,191.6,0.32561144,-0.4213795,9.80665,0.013141215,666.0105038,0.013141215,0.899658501,2.485484838,660,-
Sat Apr 13 15:18:45 CDT 2019,18:45.3,-88.15108665,41.81232918,2.352573,11,203,195.8,0.1340753,0.8810662,9.710882,0.013056159,666.0105038,0.013056159,0.889896214,0,731,-
Sat Apr 13 15:18:46 CDT 2019,18:46.3,-88.15107757,41.81232053,1.3024591,12,202,164.9,0.21068975,0.8619126,9.672575,0.009131074,662.7296638,0.009131074,0.885991275,0,712,-
Sat Apr 13 15:18:47 CDT 2019,18:47.3,-88.15107353,41.81230758,1.0500475,11,202,157.1,0.34476504,1.5705963,9.710882,0.022375405,662.7296638,0.022375405,0.889896214,1.242742419,1071,-
Sat Apr 13 15:18:48 CDT 2019,18:48.3,-88.15109418,41.81233366,0.55326307,12,201,157.1,0.90021986,1.5897499,9.653421,0.02181565,659.4488239,0.02181565,0.884038866,4.349598467,1508,-
Sat Apr 13 15:18:49 CDT 2019,18:49.3,-88.15110605,41.81232028,0.82006097,12,200,252.4,1.5131354,1.532289,9.749189,0.036757052,656.167984,0.036757052,0.893801153,7.456454515,2112,-
Sat Apr 13 15:18:50 CDT 2019,18:50.3,-88.15113715,41.81230809,2.5201786,12,199,237.6,2.2984335,1.0151415,9.442732,0.015056014,652.8871441,0.015056014,0.862561822,10.56331056,1678,-
Sat Apr 13 15:18:51 CDT 2019,18:51.3,-88.15118776,41.81230781,3.7416174,11,199,245,2.1068976,1.2449849,9.768343,0.03986831,652.8871441,0.03986831,0.895753562,12.42742419,1920,-
Sat Apr 13 15:18:52 CDT 2019,18:52.3,-88.15123064,41.81229828,4.133497,11,198,256.2,0.38307226,1.1875241,9.730036,0.009782518,649.6063042,0.009782518,0.891848683,14.91290903,2355,-
Sat Apr 13 15:18:53 CDT 2019,18:53.3,-88.1512981,41.81229873,5.53,11,197,273.1,0.32561144,1.1875241,9.768343,0.022633612,646.3254642,0.022633612,0.899658501,18.64113629,1869,-
Sat Apr 13 15:18:54 CDT 2019,18:54.3,-88.1513797,41.81230464,7.250062,11,196,283.5,0.19153613,1.3024458,9.749189,0.021820486,643.0446243,0.021820486,0.893801153,21.74799234,2115,-
Sat Apr 13 15:18:55 CDT 2019,18:55.3,-88.15146397,41.8123292,8.796966,11,196,290.7,-0.17238252,1.2641385,10.266336,0.020612994,643.0446243,0.020612994,0.946517467,24.85484838,2463,-
Sat Apr 13 15:18:56 CDT 2019,18:56.3,-88.15158604,41.81236641,9.7,10,197,288.5,0,0.9576807,9.5385,-0.003787458,646.3254642,-0.003787458,0.872324109,27.34033322,2562,-
Sat Apr 13 15:18:57 CDT 2019,18:57.3,-88.15170251,41.81241458,10.819543,10,196,287.8,-0.019153614,1.1683705,9.710882,0.016037166,643.0446243,0.016037166,0.889896214,29.82581806,2130,-
Sat Apr 13 15:18:58 CDT 2019,18:58.3,-88.15184581,41.81245154,12.573345,11,197,288.2,0.019153614,0.5746084,9.500193,-0.010809064,646.3254642,-0.010809064,0.878181458,32.3113029,2279,-
Sat Apr 13 15:18:59 CDT 2019,18:59.3,-88.15200468,41.81249689,13.250544,11,197,287.8,0.05746084,0.5746084,9.691729,0.00647077,646.3254642,0.00647077,0.887943745,34.17541653,1728,-
Sat Apr 13 15:19:00 CDT 2019,19:00.3,-88.15215841,41.81252282,14.05157,11,196,287.3,0.076614454,0.51714754,9.519346,-0.009166122,643.0446243,-0.009166121,0.87037164,35.41815895,1823,-
Sat Apr 13 15:19:01 CDT 2019,19:01.3,-88.1523279,41.81256183,14.9200535,11,196,287.5,0.34476504,0.4405331,9.481039,-0.01285249,643.0446243,-0.01285249,0.866466761,36.66090137,1528,-
Sat Apr 13 15:19:02 CDT 2019,19:02.3,-88.15249779,41.81261742,15.681837,11,197,288.3,0.2873042,0.4213795,9.80665,0.020009458,646.3254642,0.020009458,0.899658501,37.90364379,1571,-
Sat Apr 13 15:19:03 CDT 2019,19:03.3,-88.15266241,41.81265368,16.101942,11,198,287.6,0.32561144,0.4213795,9.3661175,6.00E-04,649.6063042,6.00E-04,0.854752004,39.14638621,1633,-
Sat Apr 13 15:19:04 CDT 2019,19:04.3,-88.15285537,41.81270102,15.97113,11,197,286.3,0.47884035,0.038307227,9.615114,3.56E-04,646.3254642,3.56E-04,0.880133927,40.38912863,1438,-
Sat Apr 13 15:19:05 CDT 2019,19:05.3,-88.15303965,41.81273173,16.55204,11,196,283.9,0.4405331,0.21068975,9.576807,-0.003502727,643.0446243,-0.003502727,0.876229048,41.01049984,1464,-
Sat Apr 13 15:19:06 CDT 2019,19:06.3,-88.1532499,41.81277848,17.422413,12,195,284.2,0.40222588,0.19153613,9.9790325,0.02393339,639.7637844,0.02393339,0.917230606,41.63187104,1483,-
Sat Apr 13 15:19:07 CDT 2019,19:07.3,-88.15347219,41.8128244,17.704298,12,196,286.5,0.30645782,0.22984336,9.634268,0.032555122,643.0446243,0.032555122,0.882086396,41.63187104,1496,-
Sat Apr 13 15:19:08 CDT 2019,19:08.3,-88.1536625,41.81288544,18.250044,12,196,288.9,0.17238252,0.05746084,9.9790325,0.036399186,643.0446243,0.038416803,0.919183075,41.63187104,1556,-
Sat Apr 13 15:19:09 CDT 2019,19:09.3,-88.15389477,41.81294903,18.250025,12,194,290.1,-0.05746084,0.32561144,10.055647,0.044594347,636.4829445,0.044594347,0.925040424,42.25324225,1547,-
Sat Apr 13 15:19:10 CDT 2019,19:10.3,-88.15410186,41.81300051,18.1,12,193,289.8,0.45968673,0.095768064,9.940725,0.029164229,633.2021046,0.029164229,0.913325667,41.63187104,1522,-
Sat Apr 13 15:19:11 CDT 2019,19:11.3,-88.15428185,41.81303848,17.570183,12,192,288.9,0.5746084,0.19153613,9.768343,0.016665876,629.9212646,0.016665876,0.895753562,40.38912863,1494,-
Sat Apr 13 15:19:12 CDT 2019,19:12.3,-88.15450387,41.81308052,17.56041,12,192,288.4,0.2873042,0.05746084,10.036493,0.0425238,629.9212646,0.042523801,0.923087955,40.38912863,1467,-
Sat Apr 13 15:19:13 CDT 2019,19:13.3,-88.15467232,41.8131298,17.160143,12,193,289.8,-0.22984336,0.076614454,9.730036,0.011156082,633.2021046,0.011156082,0.891848683,39.76775742,1454,-
Sat Apr 13 15:19:14 CDT 2019,19:14.3,-88.15486497,41.81317844,16.75036,12,194,289.6,-0.21068975,-0.038307227,9.730036,-6.68E-06,636.4829445,-6.68E-06,0.891848683,38.525015,1427,-
Sat Apr 13 15:19:15 CDT 2019,19:15.3,-88.15507822,41.81321481,17.03214,12,195,282.6,-0.24899697,0,9.576807,-0.004441083,639.7637844,-0.004441082,0.876229048,38.525015,1417,-
Sat Apr 13 15:19:16 CDT 2019,19:16.3,-88.15525948,41.81324034,16.580048,12,196,281.7,-0.7086837,-0.1340753,9.902418,0.03109473,643.0446243,0.03109473,0.909420788,37.90364379,1394,-
Sat Apr 13 15:19:17 CDT 2019,19:17.3,-88.15547319,41.8132619,16.4111,12,198,277.6,-0.2681506,0.095768064,9.097966,-0.05312842,649.6063042,-0.053128421,0.827417552,37.28227258,1381,-
Sat Apr 13 15:19:18 CDT 2019,19:18.3,-88.15566348,41.81327565,16.442923,12,199,272.3,-0.095768064,0.2873042,9.289502,-0.001131986,652.8871441,-0.001131986,0.846942067,37.28227258,1370,-
Sat Apr 13 15:19:19 CDT 2019,19:19.3,-88.15582994,41.81327012,15.530116,12,198,269.5,-0.4213795,0.40222588,9.787497,0.018471599,649.6063042,0.018471599,0.897706032,36.66090137,1276,-
Sat Apr 13 15:19:20 CDT 2019,19:20.3,-88.15602857,41.81325696,16.351223,12,199,264.2,-0.5746084,0.38307226,9.557653,-0.004183471,652.8871441,-0.004183471,0.874276578,36.03953016,1284,-
Sat Apr 13 15:19:21 CDT 2019,19:21.3,-88.15619791,41.81324303,16.200027,13,201,261.3,-0.34476504,0.11492168,9.80665,0.011927896,659.4488239,0.011927896,0.899658501,35.41815895,1218,-
Sat Apr 13 15:19:22 CDT 2019,19:22.3,-88.15639209,41.81319982,16.290028,13,201,257.6,0.24899697,-0.34476504,9.864111,0.010816447,659.4488239,0.010816447,0.90551585,34.17541653,1190,-
Sat Apr 13 15:19:23 CDT 2019,19:23.3,-88.15655501,41.81315823,15.120004,13,200,253.9,-0.076614454,-0.7278373,9.940725,0.035068214,656.167984,0.035068214,0.913325667,31.68993169,1228,-
Sat Apr 13 15:19:24 CDT 2019,19:24.3,-88.15670558,41.81311261,14.640055,13,201,249.7,0.076614454,-0.59376204,9.825804,0.022468388,659.4488239,0.022468388,0.90161097,29.20444685,1208,-
Sat Apr 13 15:19:25 CDT 2019,19:25.3,-88.15684931,41.81305535,13.60053,13,200,247.3,0.15322891,-0.7469909,9.749189,0.019676348,656.167984,0.019676348,0.893801153,26.71896201,1337,-
Sat Apr 13 15:19:26 CDT 2019,19:26.3,-88.15704526,41.81299285,13.23006,13,199,243.1,0.36391866,-1.0151415,9.902418,0.03438884,652.8871441,0.03438884,0.909420788,24.23347718,1223,-
Sat Apr 13 15:19:27 CDT 2019,19:27.3,-88.15715891,41.81294946,12.660667,13,199,243.3,0.2873042,-0.5554548,9.749189,0.014843524,652.8871441,0.014843524,0.893801153,21.12662113,1055,-
Sat Apr 13 15:19:28 CDT 2019,19:28.3,-88.15726709,41.81290186,10.75,14,198,242.3,0.2681506,-0.61291564,9.844957,0.024877846,649.6063042,0.024877846,0.90356338,18.64113629,948,-
Sat Apr 13 15:19:29 CDT 2019,19:29.3,-88.15731008,41.81289019,8.37015,13,198,240.9,0.34476504,-0.32561144,9.653421,0.022085212,649.6063042,0.022085212,0.884038866,16.77702266,852,-
Sat Apr 13 15:19:30 CDT 2019,19:30.3,-88.15737747,41.81287503,7.835005,13,197,246.6,0.49799395,-0.7661445,9.710882,0.013269007,646.3254642,0.013269007,0.897706032,14.91290903,978,-
Sat Apr 13 15:19:31 CDT 2019,19:31.3,-88.15746024,41.81284248,7.00035,13,197,241.2,0.30645782,-0.9959879,9.749189,0.018462062,646.3254642,0.018462062,0.893801153,11.80605298,877,-
Sat Apr 13 15:19:32 CDT 2019,19:32.3,-88.15754097,41.81282468,6.180008,13,197,242.6,0.21068975,-1.2449849,9.768343,0.02303809,646.3254642,0.023038089,0.895753562,8.699196935,905,-
Sat Apr 13 15:19:33 CDT 2019,19:33.3,-88.15757776,41.81281291,5.220038,12,195,241.8,0.24899697,-1.3790601,9.787497,0.029688468,639.7637844,0.029688468,0.897706032,5.592340887,729,-
Sat Apr 13 15:19:34 CDT 2019,19:34.3,-88.1575897,41.81283104,3.490358,12,194,241.4,0.22984336,-0.7661445,9.672575,0.008356929,636.4829445,0.008356929,0.885991275,2.485484838,646,-
Sat Apr 13 15:19:35 CDT 2019,19:35.3,-88.15760495,41.81282528,2.1905708,12,193,238.6,0.21068975,-0.1340753,9.672575,0.005319834,633.2021046,0.007316053,0.887943745,0.62137121,726,-
Sat Apr 13 15:19:36 CDT 2019,19:36.3,-88.15760229,41.81283962,1.0171038,12,192,258.6,0.15322891,0.2681506,9.787497,0.013494922,629.9212646,0.013494922,0.897706032,0,350,-
Sat Apr 13 15:19:37 CDT 2019,19:37.3,-88.1576098,41.81284231,0.49979997,12,191,258.6,-0.5746084,-0.36391866,9.691729,0.012139602,626.6404247,0.012139602,0.887943745,0,0,-
Sat Apr 13 15:19:38 CDT 2019,19:38.3,-88.15761207,41.81284715,0.585235,12,191,258.6,-0.47884035,-0.24899697,9.634268,0.002626181,626.6404247,0.002626181,0.882086396,0,0,-
Sat Apr 13 15:19:39 CDT 2019,19:39.3,-88.15761117,41.81284558,0.42438188,13,191,258.6,-0.5554548,-0.2681506,9.653421,0.005045414,626.6404247,0.005045414,0.884038866,0,0,-
Sat Apr 13 15:19:40 CDT 2019,19:40.3,-88.15762905,41.81284258,0.32756677,13,188,258.6,-0.4405331,-0.22984336,9.653421,0.006975306,616.797905,0.006975306,0.884038866,0,0,-
Sat Apr 13 15:19:41 CDT 2019,19:41.3,-88.15761738,41.81283718,0.6795587,13,190,258.6,-0.4213795,-0.22984336,9.634268,0.002304435,623.3595848,0.002304435,0.882086396,0,0,-
Sat Apr 13 15:19:42 CDT 2019,19:42.3,-88.15762329,41.81283711,0.27658632,13,189,258.6,-0.4213795,-0.24899697,9.672575,0.006252825,620.0787449,0.006252825,0.885991275,0,0,-
Sat Apr 13 15:19:43 CDT 2019,19:43.3,-88.15763223,41.81282716,0.46,14,187,258.6,-0.24899697,-0.05746084,9.730036,0.011190653,613.517065,0.011328995,0.891848683,0,0,-
Sat Apr 13 15:19:44 CDT 2019,19:44.3,-88.15762753,41.81281684,0.741485,14,188,258.6,-0.30645782,-0.076614454,9.691729,0.005627155,616.797905,0.005627155,0.887943745,0,0,-
Sat Apr 13 15:19:45 CDT 2019,19:45.3,-88.15762011,41.81280949,0.74060786,13,186,258.6,-0.40222588,-0.1340753,9.653421,0.003987491,610.2362251,0.003987491,0.882086396,0,0,-
Sat Apr 13 15:19:46 CDT 2019,19:46.3,-88.15761285,41.81280484,0.62,13,186,258.6,-0.34476504,-0.1340753,9.672575,0.005712092,610.2362251,0.005712092,0.885991275,0,0,-
Sat Apr 13 15:19:47 CDT 2019,19:47.3,-88.15761605,41.81281173,0,12,184,0,-0.2873042,-0.15322891,9.672575,0.005549789,603.6745453,0.005549788,0.885991275,0,0,-
Sat Apr 13 15:19:48 CDT 2019,19:48.3,-88.15761359,41.81281866,0,12,183,0,-0.24899697,-0.1340753,9.730036,0.003558653,600.3937054,0.003558653,0.891848683,0,0,-
Sat Apr 13 15:19:49 CDT 2019,19:49.3,-88.15761267,41.81281892,0,12,184,0,-0.05746084,-0.019153614,9.691729,0.006963015,603.6745453,0.006963015,0.887943745,0,0,-
Sat Apr 13 15:19:50 CDT 2019,19:50.3,-88.15761903,41.8128225,0,12,183,0,0.1340753,0,9.787497,0.016799629,600.3937054,0.016753793,0.897706032,0,0,-
Sat Apr 13 15:19:51 CDT 2019,19:51.3,-88.15762712,41.8128294,0,11,183,0,0.076614454,0.019153614,9.710882,0.009849204,600.3937054,0.009849204,0.889896214,0,0,-
Sat Apr 13 15:19:52 CDT 2019,19:52.3,-88.15762624,41.81282515,0,11,183,0,-0.5554548,-0.91937345,11.224017,0.06244427,600.3937054,0.06244427,1.044140339,0,0,-
Sat Apr 13 15:19:53 CDT 2019,19:53.3,-88.15762736,41.81282605,0,11,183,0,2.2984335,4.654328,9.346964,0.04759119,600.3937054,0.047591191,0.852799535,0,0,-
Sat Apr 13 15:19:54 CDT 2019,19:54.3,-88.15763607,41.81282662,0,10,184,0,0.15322891,7.603985,6.2823853,0.024576485,603.6745453,0.024576485,0.540406227,0,0,-
Sat Apr 13 15:19:55 CDT 2019,19:55.3,-88.15762713,41.81281568,0,10,185,0,-0.7278373,7.642292,6.3589997,0.035158217,606.9553852,0.035158217,0.548216045,0,0,-
Sat Apr 13 15:19:56 CDT 2019,19:56.3,-88.15761874,41.81280259,0,9,186,0,0,7.201759,6.6846113,0.02297663,610.2362251,0.022976629,0.581407845,0,0,-
Sat Apr 13 15:19:57 CDT 2019,19:57.3,-88.15761573,41.81279363,0,9,188,0,-0.7086837,6.3206925,8.0445175,0.064374864,616.797905,0.064374864,0.720032334,0,0,-
Sat Apr 13 15:19:58 CDT 2019,19:58.3,-88.15761547,41.81278738,0,9,188,0,-1.3024458,5.305551,7.929596,5.82E-04,616.797905,5.82E-04,0.708317578,0,0,-
Sat Apr 13 15:19:59 CDT 2019,19:59.3,-88.15761924,41.81278654,0,9,188,0,0.80445176,7.795521,7.8912888,0.15269905,616.797905,-0.07561399,0.692697942,0,0,-
Sat Apr 13 15:20:00 CDT 2019,20:00.3,-88.15762373,41.81278586,0,9,188,0,-2.4899697,6.5122285,6.5122285,-0.0369758,616.797905,-0.036975801,0.56383568,0,0,-
Sat Apr 13 15:20:01 CDT 2019,20:01.3,-88.157626,41.81278392,0,9,189,0,0.2681506,6.493075,7.374141,0.020940125,620.0787449,0.020940125,0.651696324,0,0,-
Sat Apr 13 15:20:02 CDT 2019,20:02.3,-88.15762814,41.81278202,0,9,190,0,-0.15322891,7.4507556,6.435614,0.022724807,623.3595848,0.022724807,0.556025863,0,0,-
Sat Apr 13 15:20:03 CDT 2019,20:03.3,-88.15762956,41.81278189,0,9,189,0,-0.8810662,6.933608,6.7229185,0.011163394,620.0787449,0.011163394,0.585312784,0,0,-
Sat Apr 13 15:20:04 CDT 2019,20:04.3,-88.15763146,41.81278161,0,9,190,0,-0.93852705,6.1866174,6.7612257,-0.041912377,623.3595848,-0.041912377,0.589217663,0,0,-
Sat Apr 13 15:20:05 CDT 2019,20:05.3,-88.15763268,41.8127825,0,9,190,0,-0.17238252,6.2632318,7.4124484,0.008376181,623.3595848,0.00914067,0.661458611,0,0,-
Sat Apr 13 15:20:06 CDT 2019,20:06.3,-88.15763299,41.81278335,0,9,190,0,0,6.301539,7.431602,0.012233257,623.3595848,0.015704453,0.66536355,0,0,-
Sat Apr 13 15:20:07 CDT 2019,20:07.3,-88.157633,41.81278365,0,9,190,0,-0.22984336,6.83784,6.8761473,0.012819443,623.3595848,0.012819443,0.600932419,0,0,-
Sat Apr 13 15:20:08 CDT 2019,20:08.3,-88.15763324,41.81278375,0,9,189,0,0.038307227,6.799533,7.0485296,0.008978239,620.0787449,0.017334342,0.618504524,0,0,-
Sat Apr 13 15:20:09 CDT 2019,20:09.3,-88.15763461,41.81278441,0,9,190,0,-0.095768064,6.7803793,6.9527617,0.009013653,623.3595848,0.009013653,0.608742237,0,0,-
Sat Apr 13 15:20:10 CDT 2019,20:10.3,-88.15763596,41.81278534,0,9,190,0,0.32561144,6.8186865,6.991069,0.015040636,623.3595848,0.017691268,0.608742237,0,0,-
Sat Apr 13 15:20:11 CDT 2019,20:11.3,-88.15763681,41.81278573,0,9,190,0,-0.22984336,7.431602,6.397307,0.016857939,623.3595848,0.016857939,0.552120984,0,0,-
Sat Apr 13 15:20:12 CDT 2019,20:12.3,-88.15763779,41.81278614,0,9,190,0,0.076614454,6.9719152,6.8569937,0.017223872,623.3595848,0.017223872,0.59897995,0,0,-
Sat Apr 13 15:20:13 CDT 2019,20:13.3,-88.157638,41.81278617,0,9,190,0,0.038307227,6.7612257,7.0102224,0.011818647,623.3595848,0.011818647,0.614599645,0,0,-
Sat Apr 13 15:20:14 CDT 2019,20:14.3,-88.15763871,41.81278649,0,9,190,0,-0.019153614,6.6271505,7.1251445,0.010919809,623.3595848,0.010919809,0.626314402,0,0,-
Sat Apr 13 15:20:15 CDT 2019,20:15.3,-88.15763942,41.81278682,0,9,190,0,-0.05746084,6.6079965,7.1634517,0.010652648,623.3595848,0.010652648,0.63021934,0,0,-
Sat Apr 13 15:20:16 CDT 2019,20:16.3,-88.15763997,41.81278703,0,9,190,0,-0.51714754,4.098873,9.040505,0.01960294,623.3595848,0.017799387,0.850847065,0,1247,-
Sat Apr 13 15:20:17 CDT 2019,20:17.3,-88.15764038,41.81278715,0,9,190,0,-1.0342951,4.999093,8.485051,0.028415143,623.3595848,0.019489467,0.755176663,3.728227258,1328,-
Sat Apr 13 15:20:18 CDT 2019,20:18.3,-88.15764248,41.81278369,0.46173584,9,190,258.6,-1.4556746,5.497087,7.8146744,0.00418675,623.3595848,0.004186749,0.696602881,7.456454515,2131,-
